frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
16501,1520440467127909516,OK,992,854,0.7218,3.6191,0.0835
16502,1520440467177910516,OK,978,797,0.7576,3.7029,0.0841
16503,1520440467227912516,OK,1033,838,0.7324,4.0463,0.0757
16504,1520440467277913516,OK,1110,818,0.6405,4.2917,0.0745
16505,1520440467327915516,OK,1110,748,0.6378,4.3331,0.0716
16506,1520440467377916516,OK,1166,709,0.7393,3.9320,0.0593
16507,1520440467427918516,OK,1170,704,0.5506,4.1523,0.0509
16508,1520440467477880165,OK,1073,681,0.4957,4.4761,0.0479
16509,1520440467527881165,OK,963,666,0.4984,4.3597,0.0401
16510,1520440467577883165,OK,964,714,0.4079,3.8411,0.0370
16511,1520440467627884165,OK,1091,722,0.3987,3.0479,0.0321
16512,1520440467677886165,OK,1116,854,0.4572,2.5005,0.0399
16513,1520440467727888165,OK,1000,859,0.4578,2.3687,0.0480
16514,1520440467777889165,OK,1031,789,0.5704,2.8675,0.0614
16515,1520440467827890165,OK,1118,854,0.5378,3.4390,0.0673
16516,1520440467877892165,OK,1148,755,0.6247,3.9512,0.0722
16517,1520440467928093885,OK,1036,695,0.7055,4.1009,0.0893
16518,1520440467978094885,OK,1047,725,0.5808,4.4097,0.0881
16519,1520440468028096885,OK,853,608,0.6084,4.8529,0.0844
16520,1520440468078098885,OK,762,581,0.6035,4.9875,0.0891
16521,1520440468128100885,OK,740,615,0.7582,5.1622,0.0851
16522,1520440468178101885,OK,703,641,0.5798,5.1114,0.0952
16523,1520440468228103885,OK,809,707,0.6315,4.8628,0.0944
16524,1520440468278104885,OK,1047,956,0.6099,4.3182,0.0877
16525,1520440468327771218,OK,1061,936,0.5914,3.7769,0.0795
16526,1520440468377773218,OK,1091,1021,0.6414,3.7951,0.0750
16527,1520440468427774218,OK,1192,1134,0.5875,3.1900,0.0699
16528,1520440468477778218,OK,1079,1020,0.5566,3.0350,0.0679
16529,1520440468527778218,OK,1035,968,0.6076,3.5437,0.0674
16530,1520440468577779218,OK,907,822,0.5858,3.8692,0.0694
16531,1520440468627781218,OK,972,912,0.5596,3.8409,0.0672
16532,1520440468677782218,OK,1045,970,0.5819,3.6020,0.0667
16533,1520440468728168850,OK,914,854,0.6116,3.8153,0.0651
16534,1520440468778236850,OK,1066,986,0.6437,4.2408,0.0616
16535,1520440468828171850,OK,1073,985,0.6783,4.0388,0.0624
16536,1520440468878172850,OK,1025,923,0.6430,3.8441,0.0592
16537,1520440468928174850,OK,1022,868,0.6392,3.7419,0.0537
16538,1520440468978175850,OK,1142,955,0.5938,3.3329,0.0542
16539,1520440469028177850,OK,1217,1007,0.6901,3.3682,0.0499
16540,1520440469078179850,OK,1248,987,0.7817,3.8968,0.0405
16541,1520440469128406043,OK,1292,904,0.6517,3.7253,0.0512
16542,1520440469178408043,OK,1300,960,0.6532,3.3006,0.0523
16543,1520440469228409043,OK,1320,979,0.6025,2.9267,0.0576
16544,1520440469278411043,OK,1290,968,0.5942,3.1656,0.0585
16545,1520440469328412043,OK,1103,880,0.6411,2.9990,0.0609
16546,1520440469378414043,OK,1093,819,0.6255,2.6200,0.0663
16547,1520440469428415043,OK,1139,805,0.6066,2.3012,0.0719
16548,1520440469478417043,OK,1043,734,0.6541,2.7435,0.0783
16549,1520440469528206411,OK,1060,839,0.6597,3.3975,0.0826
16550,1520440469578207411,OK,1008,789,0.7316,4.3442,0.0929
16551,1520440469628209411,OK,970,801,0.7255,4.7839,0.0906
16552,1520440469678210411,OK,941,793,0.8137,5.0830,0.0940
16553,1520440469728212411,OK,801,671,0.7373,5.1508,0.0945
16554,1520440469778213411,OK,785,640,0.6379,4.5695,0.0934
16555,1520440469828215411,OK,783,617,0.6017,4.0192,0.0882
16556,1520440469878217411,OK,808,633,0.6033,3.0728,0.0867
16557,1520440469928141008,OK,1013,867,0.6874,2.5113,0.0770
16558,1520440469978143008,OK,1099,926,0.6818,2.6128,0.0786
16559,1520440470028144008,OK,1170,1119,0.5838,2.8574,0.0714
16560,1520440470078146008,OK,1351,1291,0.5662,3.2205,0.0669
16561,1520440470128148008,OK,1291,1180,0.5001,3.5321,0.0642
16562,1520440470178150008,OK,1307,1231,0.4988,3.6178,0.0615
16563,1520440470228151008,OK,1274,1176,0.5421,3.3862,0.0600
16564,1520440470278155008,OK,1310,1220,0.5574,3.2892,0.0608
16565,1520440470328154008,OK,1154,1076,0.6231,3.4060,0.0629
16566,1520440470378063990,OK,1114,971,0.7334,3.8293,0.0657
16567,1520440470428065990,OK,924,803,0.7857,4.6660,0.0698
16568,1520440470478067990,OK,828,682,0.7874,4.8792,0.0740
16569,1520440470528068990,OK,854,710,0.7496,4.2849,0.0718
16570,1520440470578069990,OK,932,778,0.6037,3.3321,0.0755
16571,1520440470628164990,OK,969,767,0.6397,3.1138,0.0751
16572,1520440470678073990,OK,829,681,0.5612,3.6268,0.0740
16573,1520440470728074990,OK,891,694,0.6082,4.1607,0.0733
16574,1520440470778129902,OK,917,723,0.5644,4.5415,0.0779
16575,1520440470828130902,OK,986,821,0.6013,4.7929,0.0781
16576,1520440470878132902,OK,988,839,0.6205,4.0124,0.0761
16577,1520440470928133902,OK,938,762,0.5377,2.9366,0.0724
16578,1520440470978135902,OK,1209,858,0.5807,2.0509,0.0660
16579,1520440471028136902,OK,1015,776,0.7476,3.0386,0.0555
16580,1520440471078138902,OK,1087,875,0.5936,4.2730,0.0681
16581,1520440471128140902,OK,1083,861,0.6695,3.4523,0.0810
16582,1520440471178532779,OK,1185,882,0.6247,3.0859,0.0789
16583,1520440471228534779,OK,1267,979,0.5676,2.4383,0.0812
16584,1520440471278535779,OK,1318,1049,0.5311,2.2744,0.0817
16585,1520440471328537779,OK,1155,904,0.6730,3.4217,0.0788
16586,1520440471378538779,OK,1048,825,0.6305,4.1113,0.0959
16587,1520440471428540779,OK,861,734,0.6026,4.5590,0.0896
16588,1520440471478542779,OK,743,586,0.6998,4.7326,0.0788
16589,1520440471528543779,OK,698,567,0.6151,3.9720,0.0950
16590,1520440471578238551,OK,742,638,0.5764,3.5826,0.0872
16591,1520440471628239551,OK,830,743,0.6221,3.3153,0.0843
16592,1520440471678241551,OK,961,852,0.6306,3.6670,0.0814
16593,1520440471728243551,OK,1089,966,0.6126,3.9704,0.0799
16594,1520440471778245551,OK,1120,1041,0.5929,3.4365,0.0716
16595,1520440471828246551,OK,1168,1094,0.5296,3.5534,0.0625
16596,1520440471878247551,OK,1180,1143,0.4915,3.0860,0.0565
16597,1520440471928249551,OK,1110,1089,0.3735,1.8232,0.0518
16598,1520440471978066551,OK,1109,1080,0.4340,1.6092,0.0535
16599,1520440472028068551,OK,1018,957,0.5415,2.7623,0.0594
16600,1520440472078069551,OK,860,772,0.5990,3.5684,0.0654
16601,1520440472128071551,OK,833,757,0.5540,3.8724,0.0701
16602,1520440472178073551,OK,897,833,0.5543,3.7282,0.0727
16603,1520440472228074551,OK,1002,924,0.6163,3.5836,0.0769
16604,1520440472278076551,OK,1018,930,0.6539,3.9868,0.0796
16605,1520440472328077551,OK,987,891,0.7968,4.9209,0.0851
16606,1520440472378320744,OK,737,669,0.7650,5.5817,0.0786
16607,1520440472428322744,OK,879,775,0.8399,4.9671,0.0693
16608,1520440472478323744,OK,980,808,0.7398,4.1224,0.0585
16609,1520440472528324744,OK,1212,975,0.8373,3.7597,0.0534
16610,1520440472578326744,OK,1273,1050,0.6810,3.6498,0.0538
16611,1520440472628327744,OK,1226,945,0.6892,3.4913,0.0524
16612,1520440472678329744,OK,1184,874,0.7365,3.3029,0.0382
16613,1520440472728331744,OK,1283,957,0.6614,3.2379,0.0306
16614,1520440472778332744,OK,1232,910,0.6074,2.8398,0.0302
16615,1520440472828459446,OK,1213,922,0.5470,3.0795,0.0393
16616,1520440472878460446,OK,1064,770,0.6774,3.2643,0.0452
16617,1520440472928462446,OK,1012,666,0.5444,3.2740,0.0524
16618,1520440472978463446,OK,949,726,0.6087,3.4477,0.0558
16619,1520440473028465446,OK,895,606,0.6854,4.2112,0.0662
16620,1520440473078467446,OK,807,591,0.8127,5.2149,0.0732
16621,1520440473128468446,OK,724,595,0.7040,6.1251,0.0774
16622,1520440473178470446,OK,692,585,0.6145,6.0762,0.0833
16623,1520440473228546902,OK,704,571,0.5987,5.6260,0.0855
16624,1520440473278547902,OK,717,615,0.6224,4.8065,0.0848
16625,1520440473328548902,OK,803,720,0.6604,4.4346,0.0811
16626,1520440473378550902,OK,872,813,0.6378,4.1539,0.0811
16627,1520440473428551902,OK,988,915,0.5733,4.4420,0.0791
16628,1520440473478553902,OK,1154,1088,0.6056,4.2781,0.0765
16629,1520440473528555902,OK,1224,1119,0.5620,3.8482,0.0721
16630,1520440473578557902,OK,1348,1274,0.5317,3.6252,0.0659
16631,1520440473628015464,OK,1375,1281,0.5990,3.2347,0.0644
16632,1520440473678017464,OK,1462,1376,0.5628,3.0646,0.0623
16633,1520440473728018464,OK,1432,1355,0.6069,3.2137,0.0598
16634,1520440473778019464,OK,1450,1347,0.5863,3.5123,0.0575
16635,1520440473828021464,OK,1266,1184,0.6573,3.7471,0.0590
16636,1520440473878023464,OK,1196,1076,0.6680,3.7396,0.0619
16637,1520440473928024464,OK,1129,1040,0.6576,3.6794,0.0609
16638,1520440473978026464,OK,1086,994,0.6947,3.5696,0.0634
16639,1520440474028238271,OK,1062,905,0.7021,3.9454,0.0632
16640,1520440474078240271,OK,964,753,0.7433,4.5437,0.0659
16641,1520440474128242271,OK,982,722,0.6679,4.7600,0.0691
16642,1520440474178243271,OK,924,631,0.6056,4.6569,0.0632
16643,1520440474228245271,OK,1073,745,0.5853,4.0140,0.0658
16644,1520440474278269271,OK,1060,734,0.5725,3.7425,0.0638
16645,1520440474328248271,OK,969,667,0.5704,3.9173,0.0698
16646,1520440474378249271,OK,957,663,0.5172,4.0773,0.0664
16647,1520440474428346850,OK,963,744,0.5462,4.0129,0.0671
16648,1520440474478347850,OK,950,729,0.5062,3.3055,0.0684
16649,1520440474528349850,OK,1107,920,0.4649,2.8417,0.0768
16650,1520440474578350850,OK,1132,847,0.6127,3.4801,0.0816
16651,1520440474628352850,OK,1137,807,0.5842,3.6701,0.0850
16652,1520440474678354850,OK,1158,811,0.4960,3.1976,0.0870
16653,1520440474728355850,OK,1087,809,0.6328,2.7213,0.0876
16654,1520440474778357850,OK,970,745,0.4931,3.0151,0.0830
16655,1520440474828358850,OK,788,634,0.5865,4.0419,0.0828
16656,1520440474878247797,OK,700,527,0.6749,4.7564,0.0775
16657,1520440474928248797,OK,655,492,0.5912,3.9515,0.0843
16658,1520440474978250797,OK,855,604,0.6005,3.2911,0.0820
16659,1520440475028252797,OK,973,725,0.6518,2.3620,0.0750
16660,1520440475078253797,OK,978,780,0.6272,2.4294,0.0696
16661,1520440475128255797,OK,994,826,0.6486,2.6700,0.0689
16662,1520440475178256797,OK,1011,871,0.6571,3.6180,0.0680
16663,1520440475228258797,OK,1052,920,0.7164,3.9490,0.0681
16664,1520440475277971516,OK,893,756,0.6333,3.8510,0.0709
16665,1520440475327973516,OK,838,741,0.6612,3.7071,0.0714
16666,1520440475377975516,OK,872,711,0.6906,3.9218,0.0724
16667,1520440475427976516,OK,864,727,0.6657,4.0347,0.0712
16668,1520440475477978516,OK,823,707,0.7078,3.9885,0.0746
16669,1520440475527980516,OK,928,786,0.7410,4.0612,0.0738
16670,1520440475577981516,OK,929,781,0.7392,3.9828,0.0747
16671,1520440475627983516,OK,1043,843,0.7056,3.3939,0.0768
16672,1520440475678171534,OK,1111,883,0.7205,3.2517,0.0710
16673,1520440475728173534,OK,1291,1039,0.8350,3.4497,0.0613
16674,1520440475778174534,OK,1392,1150,0.8687,3.2290,0.0588
16675,1520440475828177534,OK,1426,1188,0.6984,3.1340,0.0592
16676,1520440475878177534,OK,1371,1091,0.6132,3.2019,0.0562
16677,1520440475928179534,OK,1386,1060,0.6304,2.8261,0.0471
16678,1520440475978180534,OK,1416,1062,0.5494,2.3520,0.0429
16679,1520440476028182534,OK,1280,958,0.5816,2.5474,0.0351
16680,1520440476078294972,OK,1171,848,0.6383,2.8860,0.0295
16681,1520440476128367972,OK,1288,887,0.5772,2.9030,0.0279
16682,1520440476178297972,OK,1098,774,0.5745,3.2568,0.0306
16683,1520440476228299972,OK,1148,825,0.6688,3.4020,0.0373
16684,1520440476278301972,OK,1070,748,0.6086,3.5451,0.0455
16685,1520440476328302972,OK,887,595,0.7972,3.9762,0.0503
16686,1520440476378304972,OK,824,501,0.6086,4.5801,0.0625
16687,1520440476428305972,OK,677,462,0.7146,5.1623,0.0689
16688,1520440476478437306,OK,519,314,0.6394,4.8529,0.0785
16689,1520440476528438306,OK,636,411,0.7343,4.4177,0.0854
16690,1520440476578440306,OK,599,443,0.6482,4.3830,0.0823
16691,1520440476628442306,OK,585,461,0.6130,4.6190,0.0788
16692,1520440476678443306,OK,629,533,0.6666,4.3831,0.0828
16693,1520440476728445306,OK,885,773,0.6895,4.2986,0.0752
16694,1520440476778446306,OK,965,813,0.6809,3.9519,0.0652
16695,1520440476828448306,OK,1204,1060,0.6571,3.7606,0.0620
16696,1520440476877988551,OK,1216,1071,0.6846,3.2633,0.0564
16697,1520440476927989551,OK,1251,1090,0.6753,2.9804,0.0509
16698,1520440476977990551,OK,1263,1135,0.5990,2.7980,0.0479
16699,1520440477027992551,OK,1167,1024,0.6000,2.5049,0.0454
16700,1520440477077994551,OK,1324,1180,0.6573,2.5863,0.0442
16701,1520440477127995551,OK,1303,1145,0.6751,2.6295,0.0492
16702,1520440477177997551,OK,1216,1040,0.7097,3.1491,0.0553
16703,1520440477227999551,OK,1071,906,0.7247,3.4299,0.0598
16704,1520440477278000551,OK,960,762,0.7003,3.6543,0.0616
16705,1520440477328161148,OK,860,664,0.7136,3.6978,0.0633
16706,1520440477378163148,OK,833,605,0.6528,3.8317,0.0660
16707,1520440477428164148,OK,873,596,0.8128,4.5887,0.0844
16708,1520440477478166148,OK,1029,687,0.6655,4.0150,0.0716
16709,1520440477528167148,REPROJ_LOW_CONF,1311,775,1.1424,3.1797,0.0767
16710,1520440477578168148,OK,1349,814,0.5079,2.6165,0.0733
16711,1520440477628170148,OK,1237,886,0.4396,2.0558,0.0726
16712,1520440477678172148,OK,1285,859,0.4519,1.5895,0.0700
16713,1520440477727933920,OK,1310,727,0.5310,1.8376,0.0675
16714,1520440477777934920,OK,1313,699,0.4969,2.3807,0.0676
16715,1520440477827936920,OK,1113,720,0.4036,2.5634,0.0673
16716,1520440477877938920,OK,810,594,0.5968,3.7884,0.0609
16717,1520440477927939920,OK,740,456,0.7489,4.7244,0.0576
16718,1520440477977941920,OK,655,408,0.6010,4.3307,0.0670
16719,1520440478027942920,OK,694,523,0.5835,3.6526,0.0644
16720,1520440478077944920,OK,669,489,0.7136,3.1315,0.0622
16721,1520440478127795534,OK,598,425,0.7721,2.9798,0.0597
16722,1520440478177797534,OK,509,304,0.8134,3.3424,0.0593
16723,1520440478227799534,OK,559,371,0.7432,4.0062,0.0569
16724,1520440478277800534,OK,601,448,0.7303,4.2094,0.0536
16725,1520440478327802534,OK,625,463,0.6343,4.3010,0.0512
16726,1520440478377803534,OK,646,502,0.6667,4.4087,0.0493
16727,1520440478427805534,OK,699,558,0.7222,4.5695,0.0449
16728,1520440478477806534,OK,745,568,0.6619,4.6723,0.0413
16729,1520440478528063271,OK,765,610,0.6954,4.4461,0.0428
16730,1520440478578064271,OK,971,863,0.6238,3.9942,0.0395
16731,1520440478628066271,OK,977,864,0.5090,3.5229,0.0375
16732,1520440478678068271,OK,1024,895,0.5371,2.9044,0.0353
16733,1520440478728069271,OK,1048,958,0.4784,2.4341,0.0343
16734,1520440478778071271,OK,1084,999,0.4947,1.5699,0.0349
16735,1520440478828072271,OK,1050,974,0.4460,1.7369,0.0386
16736,1520440478878074271,OK,1066,932,0.4653,2.2418,0.0434
16737,1520440478928264253,OK,1017,932,0.4783,2.9312,0.0484
16738,1520440478978266253,OK,966,832,0.5425,3.6968,0.0530
16739,1520440479028268253,OK,819,739,0.5610,4.2555,0.0579
16740,1520440479078269253,OK,747,681,0.6385,4.9211,0.0635
16741,1520440479128271253,OK,689,606,0.6679,5.0240,0.0666
16742,1520440479178273253,OK,707,583,0.6923,4.7941,0.0707
16743,1520440479228274253,OK,671,513,0.6803,4.8431,0.0684
16744,1520440479278275253,OK,850,604,0.6548,4.5150,0.0684
16745,1520440479328081604,OK,664,524,0.7794,4.3680,0.0566
16746,1520440479378082604,OK,834,679,0.5580,3.4989,0.0601
16747,1520440479428084604,OK,756,581,0.5909,3.3198,0.0583
16748,1520440479478086604,OK,890,726,0.6018,2.6698,0.0472
16749,1520440479528087604,OK,1045,831,0.5791,2.4949,0.0424
16750,1520440479578089604,OK,1194,943,0.5938,1.4581,0.0387
16751,1520440479628090604,OK,1308,1042,0.6054,0.8476,0.0370
16752,1520440479678092604,OK,1291,988,0.7793,0.7720,0.0335
16753,1520440479728094604,OK,1306,947,0.6233,1.0792,0.0330
16754,1520440479777980376,OK,1293,951,0.6838,1.4741,0.0339
16755,1520440479827937376,OK,1108,766,0.6478,2.2177,0.0341
16756,1520440479877939376,OK,1082,774,0.6919,2.7421,0.0337
16757,1520440479927941376,OK,1052,685,0.5876,2.9259,0.0300
16758,1520440479977942376,OK,1007,708,0.7152,2.6093,0.0289
16759,1520440480027944376,OK,829,566,0.5781,2.9546,0.0330
16760,1520440480077945376,OK,870,546,0.6430,3.6401,0.0414
16761,1520440480127947376,OK,554,413,0.6830,4.2222,0.0428
16762,1520440480177873288,OK,476,255,0.6586,4.2419,0.0470
16763,1520440480227875288,OK,613,313,0.5652,4.2096,0.0518
16764,1520440480277877288,OK,662,395,0.6444,4.4696,0.0541
16765,1520440480327878288,OK,741,498,0.6207,4.5281,0.0527
16766,1520440480377880288,OK,650,446,0.6499,4.0024,0.0546
16767,1520440480427881288,OK,903,663,0.6332,3.5098,0.0561
16768,1520440480477883288,OK,925,615,0.6252,3.0420,0.0511
16769,1520440480527884288,REPROJ_LOW_CONF,1017,657,1.0915,2.4944,0.0662
16770,1520440480577943832,OK,979,792,0.6547,2.2704,0.0529
16771,1520440480627945832,OK,1049,870,0.6594,1.8206,0.0520
16772,1520440480677946832,OK,1080,886,0.6189,1.7834,0.0525
16773,1520440480727948832,OK,1005,794,0.5230,2.1284,0.0525
16774,1520440480777949832,OK,974,766,0.4466,2.5139,0.0533
16775,1520440480827951832,OK,976,762,0.5591,2.5189,0.0550
16776,1520440480877953832,OK,941,774,0.5475,2.7554,0.0564
16777,1520440480927954832,OK,910,751,0.5903,3.3634,0.0595
16778,1520440480978168201,OK,929,791,0.6149,4.1994,0.0644
16779,1520440481028169201,OK,903,674,0.6906,4.8000,0.0672
16780,1520440481078171201,OK,953,684,0.7631,4.9635,0.0711
16781,1520440481128172201,OK,808,646,0.6697,4.8060,0.0745
16782,1520440481178174201,OK,867,697,0.6694,4.6274,0.0759
16783,1520440481228175201,OK,821,653,0.5803,4.4697,0.0752
16784,1520440481278177201,OK,922,773,0.6847,4.5444,0.0790
16785,1520440481328179201,OK,896,726,0.6666,4.6551,0.0813
16786,1520440481378155850,OK,1006,797,0.7014,4.6997,0.0768
16787,1520440481428157850,OK,1059,873,0.7188,4.7669,0.0802
16788,1520440481478158850,OK,1004,868,0.7281,4.6523,0.0766
16789,1520440481528160850,OK,1023,842,0.6942,4.2826,0.0683
16790,1520440481578162850,OK,1116,887,0.6062,3.8369,0.0649
16791,1520440481628163850,OK,1153,937,0.5963,3.3825,0.0583
16792,1520440481678164850,OK,1104,875,0.5812,3.2099,0.0567
16793,1520440481728166850,OK,1143,928,0.6885,2.9726,0.0546
16794,1520440481778111446,OK,1194,1017,0.6940,2.5328,0.0497
16795,1520440481828112446,OK,1235,1036,0.6586,1.8922,0.0482
16796,1520440481878114446,OK,1236,1054,0.6188,1.5071,0.0438
16797,1520440481928115446,OK,1213,1019,0.6372,1.3548,0.0448
16798,1520440481978117446,OK,1165,960,0.5888,1.4186,0.0435
16799,1520440482028118446,OK,1173,942,0.5493,1.4564,0.0437
16800,1520440482078120446,OK,1149,907,0.7506,1.4905,0.0416
16801,1520440482128121446,OK,1097,765,0.6410,1.0665,0.0413
16802,1520440482178123446,OK,1113,763,0.8246,0.7468,0.0395
16803,1520440482228113516,OK,1079,685,0.8244,1.4564,0.0386
16804,1520440482278114516,OK,1120,904,0.7546,2.2487,0.0392
16805,1520440482328116516,OK,1101,853,0.5035,2.9964,0.0448
16806,1520440482378117516,OK,1088,776,0.3915,3.8374,0.0478
16807,1520440482428119516,OK,1094,822,0.5034,4.3049,0.0493
16808,1520440482478120516,OK,1197,850,0.4566,4.4404,0.0481
16809,1520440482528122516,OK,1281,883,0.4895,4.2782,0.0467
16810,1520440482578123516,OK,1326,854,0.4416,4.2410,0.0479
16811,1520440482628001446,OK,984,792,0.4565,4.1936,0.0491
16812,1520440482678003446,OK,1107,838,0.5830,4.4206,0.0518
16813,1520440482728005446,OK,963,745,0.5087,4.5403,0.0550
16814,1520440482778006446,OK,989,754,0.5343,4.4651,0.0609
16815,1520440482828008446,OK,985,759,0.5654,4.5952,0.0645
16816,1520440482878009446,OK,880,691,0.6368,5.1105,0.0644
16817,1520440482928010446,OK,797,633,0.6520,5.2330,0.0717
16818,1520440482978013446,OK,613,505,0.5168,5.1734,0.0766
16819,1520440483027989253,OK,653,530,0.5401,5.0203,0.0736
16820,1520440483077990253,OK,762,595,0.5907,3.9521,0.0675
16821,1520440483127992253,OK,821,658,0.5596,3.5074,0.0638
16822,1520440483177994253,OK,935,790,0.6093,3.3893,0.0599
16823,1520440483227995253,OK,1063,943,0.6131,2.8537,0.0489
16824,1520440483277996253,OK,1174,1073,0.5446,1.6445,0.0398
16825,1520440483328002253,OK,1268,1132,0.5156,0.8957,0.0300
16826,1520440483378000253,OK,1258,1183,0.5766,1.2344,0.0231
16827,1520440483428346341,OK,1292,1210,0.4914,1.6805,0.0214
16828,1520440483478302341,OK,1347,1299,0.4653,2.5556,0.0240
16829,1520440483528303341,OK,1225,1125,0.5527,3.9598,0.0313
16830,1520440483578305341,OK,1066,975,0.6242,4.7308,0.0403
16831,1520440483628306341,OK,885,801,0.6310,4.6627,0.0444
16832,1520440483678308341,OK,850,713,0.6636,4.0325,0.0444
16833,1520440483728309341,OK,761,593,0.6674,4.1615,0.0543
16834,1520440483778311341,OK,809,604,0.8978,4.6285,0.0562
16835,1520440483828347639,OK,956,650,0.6918,4.1925,0.0713
16836,1520440483878349639,OK,926,638,0.6622,3.8529,0.0733
16837,1520440483928351639,OK,1000,704,0.5817,3.7598,0.0679
16838,1520440483978352639,OK,1075,763,0.5981,3.2184,0.0682
16839,1520440484028354639,OK,1240,914,0.7302,2.0723,0.0630
16840,1520440484078355639,OK,1262,889,0.5285,1.0682,0.0592
16841,1520440484128357639,OK,1408,1056,0.5255,0.6926,0.0515
16842,1520440484178358639,OK,1268,900,0.5012,0.6969,0.0450
16843,1520440484228292850,OK,1194,881,0.4710,0.7314,0.0411
16844,1520440484278294850,OK,1261,929,0.5670,0.6628,0.0340
16845,1520440484328295850,OK,1372,1027,0.5485,0.7838,0.0271
16846,1520440484378297850,OK,1379,1139,0.5782,0.7767,0.0216
16847,1520440484428298850,OK,1465,1273,0.6893,0.7405,0.0171
16848,1520440484478300850,OK,1182,891,0.4567,1.3740,0.0338
16849,1520440484528302850,OK,1181,861,0.5215,1.8611,0.0463
16850,1520440484578304850,OK,1111,847,0.4984,1.9725,0.0525
16851,1520440484628305850,OK,1006,827,0.5334,2.2902,0.0629
16852,1520440484678832183,OK,1023,757,0.5524,2.9726,0.0739
16853,1520440484728834183,OK,942,714,0.5423,3.2495,0.0754
16854,1520440484778835183,OK,945,729,0.7468,4.2139,0.0487
16855,1520440484828837183,OK,793,687,0.5315,3.5606,0.0831
16856,1520440484878838183,OK,777,681,0.5567,2.7414,0.0818
16857,1520440484928840183,OK,797,710,0.5740,2.3997,0.0862
16858,1520440484978841183,OK,850,779,0.5969,2.4107,0.0830
16859,1520440485028847183,OK,931,842,0.6481,3.2065,0.0772
16860,1520440485078292709,OK,895,810,0.6780,3.1333,0.0713
16861,1520440485128288709,OK,1106,973,0.6444,2.8097,0.0609
16862,1520440485178290709,OK,1244,1132,0.5494,2.4109,0.0494
16863,1520440485228292709,OK,1337,1252,0.4860,1.9368,0.0369
16864,1520440485278293709,OK,1418,1348,0.4608,1.1047,0.0257
16865,1520440485328294709,OK,1454,1366,0.4681,0.9772,0.0277
16866,1520440485378296709,OK,1391,1300,0.5258,1.7302,0.0399
16867,1520440485428297709,OK,1231,1140,0.6334,2.6885,0.0521
16868,1520440485478462236,OK,835,700,0.6491,3.5561,0.0605
16869,1520440485528464236,OK,849,717,0.7452,3.8101,0.0676
16870,1520440485578465236,OK,894,754,0.7031,3.5213,0.0714
16871,1520440485628467236,OK,854,667,0.6679,3.2063,0.0698
16872,1520440485678468236,OK,782,588,0.5949,3.1831,0.0665
16873,1520440485728470236,OK,932,625,0.8344,3.8978,0.0491
16874,1520440485778471236,OK,951,648,0.8283,3.5819,0.0487
16875,1520440485828473236,OK,943,630,0.7974,2.6389,0.0419
16876,1520440485878281551,OK,977,630,0.7765,1.7224,0.0447
16877,1520440485928282551,OK,907,665,0.4894,1.1022,0.0526
16878,1520440485978284551,OK,983,675,0.5077,1.2351,0.0514
16879,1520440486028285551,OK,1011,653,0.6274,1.9579,0.0369
16880,1520440486078287551,OK,1027,702,0.5255,1.9094,0.0448
16881,1520440486128289551,OK,1182,793,0.5574,1.6681,0.0358
16882,1520440486178290551,OK,1175,832,0.5832,1.1118,0.0317
16883,1520440486228292551,OK,1289,969,0.7348,0.5003,0.0237
16884,1520440486278697411,OK,1255,988,0.8699,1.4163,0.0174
16885,1520440486328700411,OK,1333,1115,0.6031,1.9767,0.0376
16886,1520440486378700411,OK,1286,997,0.7074,2.8466,0.0505
16887,1520440486428703411,OK,981,733,0.6043,3.5266,0.0638
16888,1520440486478704411,OK,773,557,0.5591,3.7526,0.0680
16889,1520440486528705411,OK,662,533,0.6760,3.3642,0.0684
16890,1520440486578707411,OK,665,483,0.6442,2.6877,0.0681
16891,1520440486628709411,OK,701,495,0.5453,2.5379,0.0746
16892,1520440486678794411,OK,789,634,0.6156,2.8008,0.0740
16893,1520440486728796411,OK,840,706,0.5577,2.6588,0.0737
16894,1520440486778797411,OK,1058,919,0.6208,2.6800,0.0687
16895,1520440486828799411,OK,1222,1083,0.5636,2.3779,0.0612
16896,1520440486878800411,OK,1327,1212,0.5025,1.7364,0.0542
16897,1520440486928805411,OK,1335,1234,0.4645,1.6612,0.0476
16898,1520440486978803411,OK,1404,1296,0.4680,1.5859,0.0428
16899,1520440487028804411,OK,1325,1211,0.4165,1.4587,0.0358
16900,1520440487078880411,OK,1295,1225,0.4157,1.8257,0.0276
16901,1520440487128480692,OK,1294,1211,0.4347,1.9759,0.0230
16902,1520440487178481692,OK,1256,1162,0.4913,0.6438,0.0323
16903,1520440487228483692,OK,1213,1113,0.6158,2.0060,0.0503
16904,1520440487278484692,OK,873,740,0.6998,4.2450,0.0654
16905,1520440487328486692,OK,711,599,0.7314,5.0387,0.0756
16906,1520440487378487692,OK,729,563,0.6435,4.8439,0.0839
16907,1520440487428489692,OK,636,525,0.6946,4.8616,0.0845
16908,1520440487478491692,OK,557,422,0.6943,4.6827,0.0830
16909,1520440487528507499,OK,643,437,0.6882,4.3286,0.0730
16910,1520440487578509499,OK,710,548,0.6890,3.1573,0.0727
16911,1520440487628510499,OK,789,539,0.6770,2.2928,0.0638
16912,1520440487678512499,OK,855,612,0.6377,1.9446,0.0600
16913,1520440487728513499,OK,770,571,0.6639,1.8928,0.0560
