frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
4235,1520616936115543854,OK,1638,910,0.9206,4.1249,0.0759
4236,1520616936165092521,OK,888,548,0.8680,4.0737,0.0773
4237,1520616936215093521,OK,1416,790,0.8566,4.0430,0.0789
4238,1520616936265095521,OK,1151,616,0.9640,3.5093,0.0752
4239,1520616936315097521,OK,1881,958,0.9889,3.6380,0.0625
4240,1520616936365098521,OK,978,601,0.8709,3.2313,0.0672
4241,1520616936415100521,OK,776,437,0.9647,2.6831,0.0711
4242,1520616936465101521,OK,1610,911,0.8914,2.6783,0.0616
4243,1520616936515103521,OK,1255,629,0.7861,2.6191,0.0664
4244,1520616936570525082,OK,954,545,0.7534,2.1625,0.0790
4245,1520616936620527082,OK,602,522,0.6078,1.3606,0.0687
4246,1520616936670529082,OK,547,435,0.8430,1.0246,0.0716
4247,1520616936720531082,OK,470,310,0.8500,1.4478,0.0654
4248,1520616936770532082,OK,381,239,0.9141,1.5140,0.0705
4249,1520616936820534082,OK,341,211,0.9721,2.3809,0.0689
4250,1520616936870535082,OK,518,428,0.4509,2.1629,0.0645
4251,1520616936920537082,OK,459,362,0.6178,2.1318,0.0591
4252,1520616936970538082,OK,396,322,0.7620,1.9985,0.0654
4253,1520616937023215450,OK,377,301,0.9033,2.2272,0.0735
4254,1520616937073216450,OK,374,264,0.9595,2.6025,0.0698
4255,1520616937123218450,OK,467,427,0.6000,2.0548,0.0585
4256,1520616937173219450,OK,445,406,0.6379,1.9214,0.0633
4257,1520616937223221450,OK,425,378,0.7143,1.9389,0.0657
4258,1520616937273223450,OK,411,357,0.8277,2.1018,0.0652
4259,1520616937323225450,OK,393,324,0.9028,2.3490,0.0678
4260,1520616937373225450,OK,607,524,0.5500,2.7430,0.0670
4261,1520616937423227450,OK,592,487,0.6307,2.5213,0.0687
4262,1520616937473229450,OK,584,424,0.7567,2.0427,0.0656
4263,1520616937523230450,OK,550,406,0.9987,1.5206,0.0571
4264,1520616937573232450,REPROJ_LOW_CONF,525,328,1.0736,1.4626,0.0654
4265,1520616937623233450,OK,888,819,0.4164,1.3427,0.0562
4266,1520616937673235450,OK,868,763,0.6310,1.6617,0.0586
4267,1520616937723236450,OK,821,684,0.8385,1.6720,0.0583
4268,1520616937773238450,OK,749,616,0.9505,1.2454,0.0576
4269,1520616937823239450,REPROJ_LOW_CONF,665,542,1.0616,1.3726,0.0618
4270,1520616937873241450,REPROJ_LOW_CONF,650,486,1.1591,1.3281,0.0624
4271,1520616937923243450,OK,862,828,0.2913,1.2236,0.0609
4272,1520616937973244450,OK,835,799,0.4675,1.6496,0.0615
4273,1520616938023246450,OK,816,736,0.7172,1.1875,0.0682
4274,1520616938073248450,REPROJ_LOW_CONF,805,684,1.0224,1.9142,0.0564
4275,1520616938123249450,REPROJ_LOW_CONF,804,518,1.1715,1.4566,0.0770
4276,1520616938173250450,OK,685,660,0.5729,1.8482,0.0656
4277,1520616938223252450,OK,670,522,0.9174,1.8387,0.0666
4278,1520616938273254450,REPROJ_LOW_CONF,563,381,1.0754,1.8582,0.0681
4279,1520616938323255450,REPROJ_LOW_CONF,491,266,1.2099,2.1012,0.0686
4280,1520616938373257450,REPROJ_LOW_CONF,340,143,1.2550,2.7455,0.0746
4281,1520616938423259450,OK,393,313,0.8974,3.0670,0.0765
4282,1520616938473260450,REPROJ_LOW_CONF,309,181,1.0822,3.1291,0.0764
4283,1520616938523262450,REPROJ_LOW_CONF,190,100,1.1426,2.8063,0.0833
4284,1520616938573263450,REPROJ_LOW_CONF,273,212,1.0003,4.3085,0.0781
4285,1520616938623264450,REPROJ_LOW_CONF,467,304,1.0431,5.0244,0.0862
4286,1520616938673266450,REPROJ_LOW_CONF,719,430,1.1041,5.4473,0.0858
4287,1520616938723268450,OK,454,311,0.9702,5.0291,0.0911
4288,1520616938773270450,REPROJ_LOW_CONF,882,515,1.0141,4.9080,0.0920
4289,1520616938823271450,REPROJ_LOW_CONF,703,336,1.1310,5.1904,0.0885
4290,1520616938873275450,OK,659,377,0.9873,4.9142,0.0937
4291,1520616938923274450,REPROJ_LOW_CONF,999,511,1.1128,4.5349,0.0892
4292,1520616938973276450,REPROJ_LOW_CONF,964,457,1.1446,5.0200,0.0832
4293,1520616939023277450,REPROJ_LOW_CONF,459,280,1.0088,4.7888,0.0771
4294,1520616939073279450,REPROJ_LOW_CONF,812,485,1.0116,4.7173,0.0721
4295,1520616939123280450,REPROJ_LOW_CONF,649,279,1.1429,5.1576,0.0644
4296,1520616939173282450,OK,417,248,0.9554,4.8705,0.0683
4297,1520616939223283450,REPROJ_LOW_CONF,357,172,1.0440,4.3368,0.0634
4298,1520616939273285450,REPROJ_LOW_CONF,309,142,1.1063,3.5136,0.0623
4299,1520616939323286450,OK,385,303,0.8359,3.2878,0.0588
4300,1520616939373288450,OK,337,224,0.9437,3.4128,0.0607
4301,1520616939423289450,REPROJ_LOW_CONF,295,171,1.0133,3.6068,0.0686
4302,1520616939473291450,OK,626,432,0.9502,3.5116,0.0626
4303,1520616939523293450,OK,249,210,0.7649,3.2867,0.0644
4304,1520616939573294450,OK,186,132,0.8626,2.8399,0.0671
4305,1520616939623296450,OK,270,217,0.8556,2.0947,0.0723
4306,1520616939673298450,OK,201,142,0.6230,1.6230,0.0648
4307,1520616939723299450,OK,156,122,0.7705,1.8341,0.0666
4308,1520616939773300450,OK,177,155,0.4471,2.3486,0.0680
4309,1520616939823302450,OK,204,180,0.5680,2.4664,0.0658
4310,1520616939871281363,OK,191,156,0.7308,2.4964,0.0663
4311,1520616939921282363,OK,239,227,0.6466,2.7311,0.0701
4312,1520616939971284363,OK,188,169,0.7734,2.6924,0.0707
4313,1520616940021286363,OK,226,210,0.4291,2.5361,0.0747
4314,1520616940071287363,OK,218,196,0.7349,2.1507,0.0703
4315,1520616940121289363,OK,206,162,0.7671,1.9891,0.0676
4316,1520616940171291363,OK,204,155,0.9497,2.3058,0.0802
4317,1520616940221292363,OK,200,143,0.9659,3.0019,0.0446
4318,1520616940268473240,OK,295,266,0.5799,2.7092,0.0523
4319,1520616940318474240,OK,285,237,0.7372,2.0041,0.0542
4320,1520616940368476240,OK,284,221,0.8383,1.4232,0.0545
4321,1520616940418477240,OK,272,207,0.9021,0.9626,0.0593
4322,1520616940468478240,OK,259,195,0.8942,0.7517,0.0734
4323,1520616940518480240,OK,255,175,0.9489,1.1612,0.0874
4324,1520616940568482240,OK,794,730,0.6142,1.3037,0.0680
4325,1520616940618483240,OK,709,572,0.8289,1.9260,0.0695
4326,1520616940667239064,OK,667,491,0.8971,2.0694,0.0771
4327,1520616940717152064,REPROJ_LOW_CONF,617,376,1.0350,2.6269,0.0644
4328,1520616940767154064,REPROJ_LOW_CONF,586,337,1.0570,3.2619,0.0792
4329,1520616940817155064,OK,747,665,0.6202,2.4623,0.0682
4330,1520616940867157064,OK,707,559,0.8622,2.4660,0.0706
4331,1520616940917158064,OK,676,451,0.9493,2.0909,0.0749
4332,1520616940967160064,REPROJ_LOW_CONF,654,405,1.0369,2.0460,0.0667
4333,1520616941017161064,REPROJ_LOW_CONF,633,341,1.0558,1.5928,0.0625
4334,1520616941066149240,OK,966,885,0.6054,1.4449,0.0644
4335,1520616941116151240,OK,865,721,0.8733,1.0087,0.0655
4336,1520616941166152240,OK,781,560,0.9743,1.0665,0.0663
4337,1520616941216154240,OK,691,444,0.9854,1.3305,0.0646
4338,1520616941266155240,REPROJ_LOW_CONF,617,348,1.0247,1.2857,0.0617
4339,1520616941316157240,OK,1044,934,0.6946,1.2177,0.0662
4340,1520616941366159240,OK,866,645,0.9474,1.7541,0.0689
4341,1520616941416160240,REPROJ_LOW_CONF,750,476,1.0191,2.0548,0.0655
4342,1520616941466162240,REPROJ_LOW_CONF,610,371,1.0045,1.4508,0.0727
4343,1520616941515747029,OK,1219,935,0.7835,1.0302,0.0686
4344,1520616941565749029,OK,810,691,0.6904,1.9472,0.0714
4345,1520616941615750029,OK,708,540,0.9077,2.0651,0.0782
4346,1520616941665752029,OK,640,411,0.9983,2.0311,0.0831
4347,1520616941715754029,REPROJ_LOW_CONF,596,306,1.0393,2.3747,0.0899
4348,1520616941765756029,OK,1048,835,0.8082,2.7614,0.0754
4349,1520616941815757029,REPROJ_LOW_CONF,907,600,1.0285,2.7385,0.0737
4350,1520616941865759029,REPROJ_LOW_CONF,829,443,1.0158,2.7706,0.0743
4351,1520616941916064942,REPROJ_LOW_CONF,764,376,1.1005,2.1364,0.0724
4352,1520616941966065942,OK,2035,1451,0.7997,2.1992,0.0660
4353,1520616942016067942,OK,1330,1087,0.7343,2.2171,0.0626
4354,1520616942066069942,OK,1178,880,0.9166,2.6718,0.0637
4355,1520616942116070942,OK,1072,687,0.9776,3.4820,0.0601
4356,1520616942166072942,REPROJ_LOW_CONF,982,532,1.0323,3.9094,0.0595
4357,1520616942216075942,OK,1207,926,0.7379,4.1457,0.0582
4358,1520616942266075942,OK,1011,648,0.8582,3.9990,0.0595
4359,1520616942317449959,OK,859,464,0.9964,3.9026,0.0646
4360,1520616942367389959,REPROJ_LOW_CONF,728,382,1.1321,3.7679,0.0582
4361,1520616942417390959,OK,910,792,0.7308,3.5554,0.0644
4362,1520616942467392959,OK,799,585,0.9539,2.7578,0.0683
4363,1520616942517393959,REPROJ_LOW_CONF,716,439,1.1191,2.4325,0.0690
4364,1520616942567395959,REPROJ_LOW_CONF,613,301,1.2226,2.7849,0.0682
4365,1520616942617396959,REPROJ_LOW_CONF,543,215,1.2543,2.5491,0.0678
4366,1520616942667398959,OK,867,715,0.7223,3.2462,0.0694
4367,1520616942716712398,REPROJ_LOW_CONF,667,485,1.0540,2.8613,0.0672
4368,1520616942766713398,REPROJ_LOW_CONF,490,277,1.1110,2.3592,0.0749
4369,1520616942816715398,OK,1017,704,0.9476,2.8712,0.0708
4370,1520616942866716398,REPROJ_LOW_CONF,889,513,1.1044,2.4024,0.0815
4371,1520616942916718398,OK,516,432,0.7424,3.6182,0.0836
4372,1520616942966719398,OK,441,339,0.9797,5.8397,0.0866
4373,1520616943016721398,REPROJ_LOW_CONF,390,272,1.1100,6.3315,0.0890
4374,1520616943066723398,OK,603,534,0.7017,6.0656,0.0825
4375,1520616943117306714,REPROJ_LOW_CONF,563,393,1.0149,5.9584,0.0770
4376,1520616943167308714,REPROJ_LOW_CONF,523,329,1.1800,5.6140,0.0902
4377,1520616943217309714,OK,541,441,0.7498,6.2425,0.0807
4378,1520616943267311714,OK,460,314,0.9585,6.7023,0.0892
4379,1520616943317313714,OK,510,451,0.6987,6.4006,0.0772
4380,1520616943367315714,OK,377,305,0.7709,6.5460,0.0787
4381,1520616943417316714,OK,439,369,0.6985,6.2814,0.0729
4382,1520616943467318714,OK,391,271,0.8757,6.2180,0.0750
4383,1520616943516673836,OK,698,611,0.8620,6.4371,0.0682
4384,1520616943566674836,OK,616,409,0.9998,5.2666,0.0620
4385,1520616943616675836,REPROJ_LOW_CONF,571,338,1.2192,4.4824,0.0606
4386,1520616943666677836,OK,1262,1046,0.6944,3.2677,0.0643
4387,1520616943716678836,OK,1165,880,0.8892,2.1825,0.0609
4388,1520616943766680836,REPROJ_LOW_CONF,1071,690,1.0253,2.8144,0.0743
4389,1520616943816681836,REPROJ_LOW_CONF,975,534,1.1450,3.4567,0.0726
4390,1520616943866683836,REPROJ_LOW_CONF,823,335,1.2519,4.6136,0.0693
4391,1520616943916684836,OK,753,593,0.7684,5.4787,0.0719
4392,1520616943965534924,REPROJ_LOW_CONF,588,416,1.0687,5.7229,0.0628
4393,1520616944015502924,REPROJ_LOW_CONF,539,334,1.2126,5.5009,0.0789
4394,1520616944065504924,OK,793,646,0.7366,5.1333,0.0709
4395,1520616944115505924,OK,676,548,0.8031,5.5655,0.0792
4396,1520616944165507924,OK,626,472,0.8433,6.1322,0.0653
4397,1520616944215508924,OK,980,859,0.5440,5.9966,0.0634
4398,1520616944265510924,OK,932,769,0.6904,5.6225,0.0666
4399,1520616944315512924,OK,907,685,0.7869,4.9395,0.0589
4400,1520616944365164380,OK,1410,1166,0.5621,4.5364,0.0636
4401,1520616944415166380,OK,1210,998,0.7341,5.1259,0.0652
4402,1520616944465167380,OK,1118,829,0.9593,5.1354,0.0637
4403,1520616944515169380,OK,1299,1119,0.7080,5.5435,0.0635
4404,1520616944565170380,REPROJ_LOW_CONF,1172,881,1.0528,6.0012,0.0623
4405,1520616944615172380,REPROJ_LOW_CONF,1072,554,1.1879,6.5806,0.0611
4406,1520616944665174380,OK,1235,1024,0.7621,5.6023,0.0604
4407,1520616944715175380,REPROJ_LOW_CONF,1083,676,1.0382,5.4899,0.0611
4408,1520616944766013942,REPROJ_LOW_CONF,931,492,1.2047,5.7137,0.0639
4409,1520616944816014942,OK,1096,901,0.7695,5.4328,0.0642
4410,1520616944866016942,REPROJ_LOW_CONF,829,553,1.0582,4.9078,0.0708
4411,1520616944916018942,REPROJ_LOW_CONF,667,324,1.2716,5.7674,0.0702
4412,1520616944966019942,OK,803,605,0.7804,5.0250,0.0765
4413,1520616945016021942,OK,663,401,0.9685,5.0623,0.0765
4414,1520616945066023942,OK,1561,959,0.9693,5.1927,0.0762
4415,1520616945116024942,OK,933,637,0.8372,5.0736,0.0692
4416,1520616945167651714,OK,734,458,0.9355,5.3456,0.0984
4417,1520616945217653714,OK,1300,919,0.8897,5.3165,0.0738
4418,1520616945267654714,OK,766,649,0.6999,5.3343,0.0810
4419,1520616945317655714,OK,716,537,0.8383,5.3947,0.0751
4420,1520616945367658714,OK,689,444,0.8994,5.4901,0.0741
4421,1520616945417658714,OK,1378,1214,0.7277,5.2274,0.0741
4422,1520616945467660714,OK,1255,901,0.8719,4.9040,0.0725
4423,1520616945517661714,REPROJ_LOW_CONF,1185,726,1.0035,5.5155,0.0759
4424,1520616945572168135,OK,1414,1252,0.7153,5.8833,0.0786
4425,1520616945622176135,OK,1323,920,0.9631,5.3925,0.0664
4426,1520616945672171135,REPROJ_LOW_CONF,1207,770,1.0910,6.5875,0.0739
4427,1520616945722172135,OK,880,800,0.6430,5.9228,0.0644
4428,1520616945772174135,OK,760,588,0.9188,4.9752,0.0610
4429,1520616945822175135,REPROJ_LOW_CONF,669,433,1.1936,5.2763,0.0604
4430,1520616945872177135,OK,816,736,0.7077,4.4576,0.0612
4431,1520616945922179135,REPROJ_LOW_CONF,738,507,1.0396,4.1022,0.0639
4432,1520616945972037749,REPROJ_LOW_CONF,588,291,1.1728,4.2796,0.0667
4433,1520616946023311328,OK,625,422,0.8592,4.5374,0.0655
4434,1520616946073312328,REPROJ_LOW_CONF,518,278,1.0934,4.8997,0.0812
4435,1520616946123314328,REPROJ_LOW_CONF,493,181,1.2274,5.7266,0.0855
4436,1520616946173315328,OK,728,470,0.9260,5.2589,0.0717
4437,1520616946223317328,REPROJ_LOW_CONF,610,270,1.0821,4.6241,0.0707
4438,1520616946273319328,REPROJ_LOW_CONF,447,160,1.1424,4.8806,0.0732
4439,1520616946323320328,OK,793,404,0.9999,5.2103,0.0586
4440,1520616946373322328,REPROJ_LOW_CONF,505,206,1.1934,5.7077,0.0623
4441,1520616946423508450,REPROJ_LOW_CONF,1193,425,1.0813,5.5250,0.0652
4442,1520616946473510450,OK,867,509,0.9909,5.2701,0.0651
4443,1520616946523511450,REPROJ_LOW_CONF,724,351,1.0595,4.6949,0.0589
4444,1520616946573513450,OK,1688,1100,0.8992,5.0339,0.0657
4445,1520616946623515450,OK,1317,1075,0.7286,4.6003,0.0646
4446,1520616946673517450,OK,1217,830,0.8082,4.4957,0.0629
4447,1520616946723518450,REPROJ_LOW_CONF,1137,678,1.0196,4.9883,0.0677
4448,1520616946773519450,OK,1335,1164,0.6685,4.9956,0.0602
4449,1520616946823521450,OK,1227,864,0.9542,4.5689,0.0568
4450,1520616946873523450,REPROJ_LOW_CONF,1130,646,1.1294,4.6967,0.0611
4451,1520616946923524450,OK,1151,1007,0.7860,4.5906,0.0574
4452,1520616946973526450,REPROJ_LOW_CONF,1037,690,1.0659,4.3954,0.0556
4453,1520616947023527450,REPROJ_LOW_CONF,854,411,1.2521,3.8451,0.0622
4454,1520616947073529450,OK,804,589,0.8360,4.3552,0.0633
4455,1520616947123530450,REPROJ_LOW_CONF,616,339,1.0782,4.7644,0.0631
4456,1520616947173532450,REPROJ_LOW_CONF,487,202,1.1666,4.5746,0.0639
4457,1520616947223534450,OK,406,300,0.7019,4.5480,0.0715
4458,1520616947273535450,OK,323,235,0.9018,4.2351,0.0687
4459,1520616947323536450,REPROJ_LOW_CONF,295,194,1.0426,3.8467,0.0794
4460,1520616947373538450,OK,321,288,0.6726,4.0369,0.0747
4461,1520616947423539450,OK,280,220,0.9182,4.7970,0.0766
4462,1520616947473541450,OK,270,186,0.9660,5.0694,0.0665
4463,1520616947523543450,OK,418,354,0.7984,5.2509,0.0696
4464,1520616947573544450,REPROJ_LOW_CONF,347,242,1.0458,5.0422,0.0755
4465,1520616947621969678,REPROJ_LOW_CONF,260,130,1.1371,4.9111,0.0638
4466,1520616947671970678,OK,164,146,0.6108,4.7578,0.0742
4467,1520616947721972678,OK,147,141,0.4084,4.8193,0.0710
4468,1520616947771973678,OK,156,146,0.3721,4.7600,0.0724
4469,1520616947821975678,OK,162,153,0.3713,4.9506,0.0696
4470,1520616947871977678,OK,169,156,0.5247,4.9531,0.0638
4471,1520616947921978678,OK,193,174,0.4889,4.4805,0.0612
4472,1520616947971980678,OK,187,177,0.5539,3.9824,0.0587
4473,1520616948021053345,OK,252,232,0.5410,3.8754,0.0584
4474,1520616948071054345,OK,241,206,0.8693,4.0929,0.0577
4475,1520616948121055345,REPROJ_LOW_CONF,222,171,1.0720,4.4483,0.0623
4476,1520616948171057345,OK,268,244,0.5902,4.9449,0.0599
4477,1520616948221059345,OK,247,211,0.9524,5.1202,0.0643
4478,1520616948271061345,REPROJ_LOW_CONF,245,174,1.0960,4.5224,0.0619
4479,1520616948321062345,OK,269,253,0.5110,4.6677,0.0725
4480,1520616948371063345,OK,260,226,0.7778,4.4621,0.0589
4481,1520616948421172292,REPROJ_LOW_CONF,258,203,1.0650,4.8473,0.0529
4482,1520616948470330433,OK,412,380,0.6299,4.5875,0.0562
4483,1520616948520331433,OK,390,323,0.8013,5.1062,0.0594
4484,1520616948570333433,OK,376,271,0.8624,5.1103,0.0671
4485,1520616948620338433,OK,389,348,0.5896,4.8015,0.0641
4486,1520616948670336433,OK,358,303,0.7595,4.2835,0.0544
4487,1520616948720337433,OK,341,256,0.9324,4.4069,0.0725
4488,1520616948770339433,OK,531,421,0.8481,4.5410,0.0530
4489,1520616948820340433,OK,489,357,0.8932,3.9224,0.0687
4490,1520616948867841170,REPROJ_LOW_CONF,467,298,1.1279,4.4360,0.0642
4491,1520616948917842170,OK,796,689,0.8133,4.9861,0.0613
4492,1520616948967948170,REPROJ_LOW_CONF,738,530,1.1009,5.3798,0.0649
4493,1520616949017845170,REPROJ_LOW_CONF,715,409,1.2729,5.1804,0.0646
4494,1520616949067847170,OK,913,840,0.7476,5.4671,0.0607
4495,1520616949117849170,OK,853,666,0.9851,5.8927,0.0620
4496,1520616949167850170,REPROJ_LOW_CONF,782,473,1.0810,6.7577,0.0612
4497,1520616949217852170,OK,929,845,0.7244,7.0171,0.0631
4498,1520616949266531556,OK,843,636,0.9379,7.0575,0.0635
4499,1520616949316533556,OK,1435,1195,0.7528,7.1387,0.0641
4500,1520616949366534556,OK,1189,906,0.9536,6.5264,0.0596
4501,1520616949416536556,OK,1339,1216,0.7130,5.8999,0.0595
4502,1520616949466538556,REPROJ_LOW_CONF,949,766,1.0331,6.1905,0.0596
4503,1520616949516539556,REPROJ_LOW_CONF,838,513,1.1410,6.6985,0.0664
4504,1520616949566541556,OK,1004,764,0.8906,6.8867,0.0519
4505,1520616949616542556,REPROJ_LOW_CONF,712,442,1.1342,7.2377,0.0590
4506,1520616949665871573,OK,905,668,0.8674,6.8714,0.0518
4507,1520616949715872573,OK,1713,1218,0.9741,5.4901,0.0537
4508,1520616949765874573,OK,1191,925,0.7570,4.4703,0.0556
4509,1520616949815876573,OK,888,648,0.9034,3.9246,0.0489
4510,1520616949865877573,OK,1977,1548,0.7886,3.8707,0.0551
4511,1520616949915879573,OK,1850,1365,0.9162,4.1619,0.0487
4512,1520616949965881573,OK,1230,1067,0.7148,4.7693,0.0441
4513,1520616950015882573,OK,1065,827,0.8690,5.3511,0.0564
4514,1520616950065271521,REPROJ_LOW_CONF,947,666,1.1378,5.8356,0.0442
4515,1520616950115273521,OK,1177,1021,0.7242,6.3476,0.0533
4516,1520616950165274521,REPROJ_LOW_CONF,1022,851,1.0029,6.5447,0.0463
4517,1520616950215276521,OK,1350,1220,0.6957,6.0079,0.0549
4518,1520616950265277521,OK,913,737,0.9191,5.7971,0.0521
4519,1520616950315278521,REPROJ_LOW_CONF,852,609,1.0770,5.7573,0.0728
4520,1520616950365280521,OK,1508,1432,0.6752,5.3887,0.0607
4521,1520616950415284521,OK,1302,1157,0.8211,5.2151,0.0609
4522,1520616950465303871,OK,1114,881,0.9374,5.1605,0.0557
4523,1520616950515306871,OK,1488,1432,0.6096,5.3042,0.0582
4524,1520616950565306871,OK,1292,1127,0.9260,5.5424,0.0565
4525,1520616950615384871,REPROJ_LOW_CONF,1147,800,1.1663,6.6964,0.0604
4526,1520616950665309871,OK,1168,1045,0.8573,7.4958,0.0553
4527,1520616950715311871,REPROJ_LOW_CONF,849,543,1.1926,7.1538,0.0522
4528,1520616950765312871,OK,1004,861,0.8137,7.1297,0.0547
4529,1520616950815314871,REPROJ_LOW_CONF,771,559,1.1086,6.8267,0.0697
4530,1520616950865315871,OK,838,800,0.7262,6.2054,0.0583
4531,1520616950915428538,OK,762,604,0.9377,5.8256,0.0624
4532,1520616950965429538,REPROJ_LOW_CONF,723,484,1.0550,5.6315,0.0643
4533,1520616951015431538,OK,839,782,0.7131,5.6988,0.0628
4534,1520616951065433538,OK,774,566,0.9799,6.0501,0.0612
4535,1520616951115434538,REPROJ_LOW_CONF,665,400,1.0824,6.3008,0.0625
4536,1520616951165436538,OK,860,737,0.8341,6.4716,0.0641
4537,1520616951215437538,REPROJ_LOW_CONF,745,462,1.0779,6.2639,0.0651
4538,1520616951265439538,OK,999,810,0.8817,5.5632,0.0578
4539,1520616951315726924,OK,750,482,0.9460,5.0458,0.0625
4540,1520616951365728924,REPROJ_LOW_CONF,640,336,1.0784,5.0025,0.0616
4541,1520616951415730924,OK,588,517,0.6985,5.1578,0.0574
4542,1520616951465731924,OK,478,381,0.8166,5.1119,0.0591
4543,1520616951515733924,OK,819,726,0.7429,4.8748,0.0571
4544,1520616951565734924,OK,485,416,0.5443,4.9978,0.0582
4545,1520616951615736924,OK,406,338,0.8430,5.0106,0.0593
4546,1520616951665738924,REPROJ_LOW_CONF,354,254,1.0731,4.4574,0.0574
4547,1520616951717198170,OK,437,377,0.7550,4.5829,0.0559
4548,1520616951767200170,OK,410,298,0.9491,3.7199,0.0639
4549,1520616951817202170,REPROJ_LOW_CONF,396,252,1.1635,3.4925,0.0605
4550,1520616951867203170,REPROJ_LOW_CONF,367,181,1.2363,4.1600,0.0564
4551,1520616951917204170,OK,537,478,0.6519,3.1096,0.0558
4552,1520616951967206170,OK,480,358,0.9043,3.2628,0.0558
4553,1520616952017208170,REPROJ_LOW_CONF,426,311,1.0491,3.4234,0.0599
4554,1520616952067211170,REPROJ_LOW_CONF,367,224,1.1336,3.2309,0.0590
4555,1520616952118068064,OK,397,321,0.5224,3.9582,0.0630
4556,1520616952168070064,OK,332,257,0.8450,5.2487,0.0689
4557,1520616952218072064,REPROJ_LOW_CONF,251,185,1.0813,5.3038,0.0658
4558,1520616952268123064,OK,190,155,0.7517,4.8686,0.0612
4559,1520616952318075064,OK,140,119,0.6912,4.5566,0.0604
4560,1520616952368076064,OK,156,131,0.7590,4.7987,0.0568
4561,1520616952418078064,OK,151,121,0.6850,5.1934,0.0569
4562,1520616952468079064,OK,274,243,0.8345,5.2079,0.0543
4563,1520616952516940924,OK,235,197,0.9466,5.0339,0.0582
4564,1520616952566941924,REPROJ_LOW_CONF,230,146,1.0905,4.6121,0.0522
4565,1520616952616943924,OK,516,459,0.7087,4.7332,0.0559
4566,1520616952666945924,OK,483,362,0.9770,5.0335,0.0571
4567,1520616952716946924,REPROJ_LOW_CONF,463,301,1.0604,5.3138,0.0534
4568,1520616952766948924,OK,498,464,0.6294,5.7782,0.0562
4569,1520616952816949924,OK,487,373,0.7928,6.0097,0.0579
4570,1520616952866951924,OK,464,339,0.8668,6.0151,0.0502
4571,1520616952915787538,OK,610,542,0.6144,6.2511,0.0505
4572,1520616952965788538,OK,578,473,0.7565,5.8149,0.0546
4573,1520616953015789538,OK,788,742,0.5940,5.9191,0.0502
4574,1520616953065791538,OK,772,626,0.8036,6.4275,0.0506
4575,1520616953115793538,OK,763,722,0.6374,6.9023,0.0488
4576,1520616953165794538,OK,733,605,0.8480,7.2483,0.0486
4577,1520616953215796538,OK,1015,893,0.7096,7.3421,0.0499
4578,1520616953265798538,OK,851,660,0.9678,7.3467,0.0426
4579,1520616953315800538,OK,1131,983,0.6775,7.1491,0.0484
4580,1520616953365204977,OK,1047,731,0.9105,7.1632,0.0414
4581,1520616953415205977,OK,1304,1035,0.7363,6.7347,0.0446
4582,1520616953465207977,OK,992,712,0.9443,6.2831,0.0435
4583,1520616953515209977,OK,1050,879,0.8013,6.1702,0.0441
4584,1520616953565210977,OK,835,549,0.9839,5.8499,0.0432
4585,1520616953615212977,OK,740,617,0.7774,5.7178,0.0452
4586,1520616953665213977,OK,528,359,0.8542,5.6056,0.0480
4587,1520616953715214977,OK,970,752,0.8700,5.5715,0.0510
4588,1520616953765325380,OK,507,455,0.7683,4.9865,0.0517
4589,1520616953815323380,OK,485,357,0.9855,4.4915,0.0564
4590,1520616953865325380,REPROJ_LOW_CONF,441,268,1.0003,4.2105,0.0606
4591,1520616953915348380,OK,795,729,0.6301,3.5999,0.0582
4592,1520616953965328380,OK,694,571,0.7589,3.1008,0.0597
4593,1520616954015330380,OK,632,520,0.8966,3.0557,0.0645
4594,1520616954065331380,OK,609,448,0.9973,2.4389,0.0648
4595,1520616954115333380,REPROJ_LOW_CONF,586,409,1.0601,2.2921,0.0602
4596,1520616954165450380,OK,1626,1533,0.5820,1.6044,0.0633
4597,1520616954215452380,OK,1465,1215,0.7852,2.2510,0.0667
4598,1520616954265454380,OK,1360,1032,0.8994,2.8135,0.0629
4599,1520616954315455380,REPROJ_LOW_CONF,1299,883,1.0142,3.0497,0.0668
4600,1520616954365457380,REPROJ_LOW_CONF,1239,759,1.1030,3.1851,0.0630
4601,1520616954415458380,OK,1693,1554,0.5577,3.3607,0.0627
4602,1520616954465460380,OK,1585,1325,0.7883,3.4131,0.0607
4603,1520616954515461380,OK,1499,1133,0.9772,3.0702,0.0594
4604,1520616954565722047,REPROJ_LOW_CONF,1404,852,1.0897,3.3650,0.0608
4605,1520616954615724047,OK,1551,1451,0.6900,3.8100,0.0562
4606,1520616954665725047,REPROJ_LOW_CONF,1370,1101,1.0217,3.8443,0.0563
4607,1520616954715727047,REPROJ_LOW_CONF,1200,721,1.1578,3.4905,0.0525
4608,1520616954765728047,REPROJ_LOW_CONF,984,429,1.2354,3.0584,0.0546
4609,1520616954815730047,OK,1334,1146,0.8120,2.9532,0.0524
4610,1520616954865732047,REPROJ_LOW_CONF,989,705,1.0311,3.4935,0.0506
4611,1520616954915733047,REPROJ_LOW_CONF,829,438,1.1381,3.4778,0.0495
4612,1520616954966292521,OK,1588,998,0.9506,3.4035,0.0514
4613,1520616955016293521,OK,670,500,0.7422,3.2798,0.0517
4614,1520616955066295521,OK,542,342,0.8414,3.2017,0.0514
